id,school,gender,age,home address,parents cohabitation,moms education,dads education,moms job,dads job,choice reason,guardian,travel time,nursery education,internet access,higher education,significant other,household size,family relationship,free time,social activities,study time,first periods grade,second periods grade,third periods grade,failures,absences,health,weekday drinking,weekend drinking,heavy drinking
786,GP,F,18,R,T,2,2,at_home,other,course,mother,2,yes,no,yes,no,GT3,4,4,4,4,14,13,14,0,6,4,1,1,no
787,GP,F,17,U,T,3,4,services,other,course,mother,1,yes,yes,yes,no,GT3,4,4,5,3,11,13,14,0,8,5,1,3,yes
788,GP,F,17,U,T,3,2,other,other,home,mother,1,yes,yes,yes,yes,GT3,4,3,2,2,12,13,15,0,0,2,2,3,yes
789,GP,F,18,U,T,3,3,services,services,home,mother,1,yes,yes,yes,no,LE3,5,3,3,4,14,14,15,0,4,1,1,1,no
790,GP,F,17,R,A,3,2,other,other,home,mother,1,yes,yes,yes,no,GT3,4,3,3,2,14,14,16,0,0,2,2,3,yes
791,GP,M,18,U,T,4,4,teacher,services,home,father,1,yes,yes,yes,no,GT3,4,3,3,2,12,12,13,0,0,2,2,2,yes
792,GP,M,18,U,T,3,4,services,other,home,mother,1,yes,yes,yes,yes,LE3,4,3,3,2,16,16,17,0,6,5,1,3,yes
793,GP,F,17,U,A,2,2,at_home,at_home,home,father,1,yes,yes,yes,yes,GT3,3,3,1,2,10,12,14,0,18,4,1,2,no
794,GP,F,18,U,T,2,3,at_home,other,course,mother,1,yes,yes,yes,no,GT3,4,3,3,3,11,12,14,0,0,3,1,2,no
795,GP,F,18,U,T,3,2,other,services,other,mother,1,yes,yes,yes,yes,GT3,5,4,3,3,14,16,17,0,4,1,2,3,yes
796,GP,M,18,R,T,4,3,teacher,services,course,mother,1,yes,yes,yes,yes,GT3,5,3,2,3,15,14,17,0,4,4,1,2,no
797,GP,M,18,U,T,4,3,teacher,other,course,mother,1,yes,yes,yes,yes,GT3,5,4,5,3,14,13,14,0,0,5,2,3,yes
798,GP,F,17,U,T,4,3,health,other,reputation,mother,1,yes,yes,yes,yes,GT3,4,4,3,3,11,12,13,0,0,4,1,3,yes
799,GP,F,17,U,T,2,1,services,other,course,mother,2,yes,yes,yes,yes,GT3,4,3,4,2,12,15,15,0,10,1,2,2,yes
800,GP,F,17,U,T,2,1,services,other,reputation,mother,1,yes,yes,yes,no,GT3,4,3,5,2,12,16,16,0,4,4,2,4,yes
801,GP,F,19,U,A,2,3,at_home,other,home,other,2,yes,yes,no,no,LE3,2,2,3,1,10,11,11,1,16,5,3,4,yes
802,GP,F,17,U,T,3,1,other,at_home,home,mother,1,yes,yes,yes,yes,GT3,4,1,2,1,10,13,13,1,6,3,1,1,no
803,GP,F,21,U,T,4,4,other,other,reputation,other,1,yes,yes,yes,no,LE3,3,3,2,3,9,12,12,2,0,5,1,1,no
804,GP,M,18,U,T,2,2,services,services,reputation,mother,1,no,yes,no,no,LE3,4,4,4,2,9,11,12,0,11,3,1,3,yes
805,GP,M,18,U,A,3,4,other,other,reputation,other,1,yes,yes,yes,yes,LE3,4,3,5,2,13,14,15,0,9,2,1,4,yes
806,GP,F,17,U,T,2,2,services,services,reputation,mother,1,yes,yes,yes,no,GT3,4,3,4,2,13,17,17,0,0,4,1,3,yes
807,GP,M,17,U,A,4,4,health,other,reputation,mother,1,yes,yes,yes,no,LE3,4,4,2,3,12,15,15,0,2,4,1,2,no
808,GP,F,18,U,T,4,2,teacher,other,course,mother,1,yes,yes,yes,no,LE3,4,2,2,2,14,17,17,0,0,3,1,1,no
809,GP,M,21,R,T,1,1,at_home,other,course,other,2,yes,yes,no,yes,LE3,5,3,3,2,9,10,10,2,21,4,5,2,yes
810,GP,F,20,R,T,1,1,other,other,reputation,other,2,yes,yes,yes,yes,GT3,3,2,2,3,11,15,15,0,8,3,1,3,yes
811,GP,F,19,U,T,4,4,teacher,other,home,other,1,yes,yes,yes,yes,GT3,3,2,5,1,9,10,11,1,5,5,4,4,yes
812,GP,M,17,U,A,3,2,other,other,reputation,mother,1,yes,yes,yes,no,LE3,4,4,4,2,16,18,18,0,10,5,1,2,no
813,GP,F,18,U,T,3,2,at_home,other,reputation,father,1,yes,yes,yes,yes,GT3,4,3,4,3,14,17,17,0,5,2,1,2,no
814,GP,M,18,R,T,2,3,other,services,reputation,father,1,yes,yes,yes,no,GT3,3,1,3,1,13,14,14,0,13,4,4,5,yes
815,GP,M,19,U,T,2,1,other,other,reputation,mother,1,yes,yes,yes,no,GT3,5,3,4,1,7,11,11,0,10,4,1,4,yes
816,GP,F,18,U,A,2,2,services,other,reputation,mother,2,yes,yes,yes,no,LE3,4,1,4,2,14,17,17,0,10,4,1,3,yes
817,GP,F,20,U,T,1,0,other,other,reputation,mother,2,yes,yes,yes,yes,GT3,5,3,1,1,8,10,10,1,5,5,1,1,no
818,GP,F,18,U,T,3,2,services,other,home,mother,1,no,yes,yes,yes,GT3,3,1,2,2,10,13,13,0,4,1,1,2,no
819,MS,F,16,U,T,1,3,at_home,other,other,father,2,yes,yes,no,yes,GT3,4,3,3,1,10,11,11,0,11,5,1,3,yes
820,MS,F,16,R,T,2,2,other,other,course,mother,2,yes,yes,yes,no,GT3,4,4,4,2,12,12,12,0,0,5,1,1,no
821,MS,F,15,R,T,1,1,at_home,services,other,mother,1,yes,no,yes,yes,GT3,4,1,3,1,10,10,10,1,6,2,1,1,no
822,MS,F,15,R,T,3,3,at_home,other,course,mother,2,yes,yes,yes,no,GT3,5,4,4,1,10,10,11,0,4,5,2,3,yes
823,MS,F,16,R,T,2,3,at_home,services,course,mother,2,yes,no,yes,no,GT3,4,5,2,2,16,17,17,0,0,5,1,2,no
824,MS,F,15,R,T,2,1,at_home,other,home,mother,2,yes,no,no,no,LE3,1,3,4,1,6,8,9,0,0,1,1,1,no
825,MS,M,16,R,A,4,4,at_home,other,home,mother,1,yes,no,yes,no,LE3,5,3,2,2,10,11,11,0,5,2,1,3,yes
826,MS,M,16,U,A,1,2,other,other,other,mother,1,yes,yes,yes,no,GT3,4,4,3,3,10,11,11,0,0,5,1,1,no
827,MS,F,17,R,T,3,2,at_home,other,course,father,1,yes,no,yes,yes,GT3,4,5,4,2,10,10,10,1,0,5,1,2,no
828,MS,F,17,R,T,1,1,other,other,other,father,1,no,yes,no,no,GT3,5,4,4,1,6,6,7,1,0,5,2,2,yes
829,MS,F,15,R,T,4,4,teacher,other,course,mother,2,yes,yes,yes,yes,GT3,1,5,1,1,13,14,14,0,0,5,3,5,yes
830,MS,F,16,U,A,2,2,at_home,other,reputation,mother,2,no,no,no,yes,LE3,1,2,1,4,10,9,11,0,4,1,1,1,no
831,MS,F,15,R,T,1,1,at_home,services,reputation,father,2,yes,yes,yes,no,LE3,5,4,3,2,10,10,10,0,0,4,1,2,no
832,MS,F,15,R,T,1,1,other,services,course,mother,2,yes,yes,yes,yes,LE3,4,4,3,1,6,7,8,1,4,2,1,2,no
833,MS,F,16,R,T,0,2,other,other,other,mother,2,yes,no,yes,no,GT3,3,2,3,1,12,11,12,0,0,2,1,2,no
834,MS,F,17,R,T,2,3,other,other,course,mother,2,yes,yes,yes,no,GT3,5,5,5,1,10,11,12,0,2,3,1,3,yes
835,MS,F,15,R,T,3,3,other,services,course,father,2,no,yes,yes,no,GT3,4,1,3,1,14,16,16,0,0,4,1,1,no
836,MS,M,16,U,T,1,1,at_home,services,home,mother,2,yes,no,yes,yes,GT3,5,4,5,2,7,0,0,0,0,3,4,5,yes
837,MS,M,17,U,T,1,1,other,other,home,mother,1,no,yes,yes,no,GT3,4,4,3,2,8,9,9,0,4,5,2,4,yes
838,MS,M,15,R,T,4,1,health,services,reputation,father,1,yes,yes,yes,no,LE3,5,3,4,2,12,13,14,0,0,2,1,2,no
839,MS,M,15,R,T,4,1,health,services,reputation,father,1,yes,yes,yes,no,LE3,5,3,4,2,7,9,8,0,7,2,1,2,no
840,MS,M,16,R,T,3,4,other,health,other,mother,3,no,no,yes,no,GT3,3,4,5,2,9,10,11,0,4,5,1,2,no
841,MS,M,15,R,T,1,1,other,other,course,mother,4,yes,no,yes,yes,GT3,5,4,5,2,7,9,9,0,8,4,2,4,yes
842,MS,M,15,U,T,3,3,at_home,at_home,reputation,father,1,yes,yes,yes,no,LE3,5,3,3,2,11,11,11,0,0,5,1,1,no
843,MS,M,17,R,T,2,1,other,other,other,mother,3,yes,no,no,yes,GT3,5,5,5,1,8,10,9,0,8,3,5,5,yes
844,MS,F,16,R,T,4,4,teacher,teacher,course,mother,2,yes,yes,yes,yes,GT3,4,2,2,3,16,16,17,0,6,4,1,1,no
845,MS,F,15,R,T,1,2,other,services,course,mother,2,yes,no,yes,no,GT3,5,1,2,1,11,13,13,0,3,1,1,1,no
846,MS,F,16,R,T,2,3,other,services,course,mother,3,yes,yes,yes,no,GT3,4,5,4,2,15,15,15,0,2,1,1,2,no
847,MS,M,16,R,T,1,2,other,other,course,father,2,yes,no,yes,no,GT3,4,3,3,2,10,11,11,0,0,5,1,1,no
848,MS,F,16,R,T,2,2,other,other,course,mother,3,yes,yes,yes,no,GT3,4,4,5,2,9,10,11,0,4,4,1,1,no
849,MS,F,16,U,T,1,2,other,services,course,mother,1,yes,no,yes,no,GT3,1,3,2,3,10,8,8,1,0,4,1,2,no
850,MS,F,16,U,T,1,2,other,services,course,mother,1,yes,no,yes,no,GT3,1,3,2,3,9,8,8,1,3,4,1,2,no
851,MS,F,15,U,T,2,1,at_home,other,home,mother,1,no,yes,yes,no,GT3,4,4,2,2,9,10,9,0,0,2,3,3,yes
852,MS,F,16,U,T,1,1,at_home,other,course,father,1,no,no,yes,yes,GT3,5,4,3,2,13,14,15,0,0,2,2,1,no
853,MS,M,17,R,T,1,2,at_home,services,reputation,mother,1,yes,yes,yes,no,LE3,5,5,5,1,10,11,11,0,4,3,5,5,yes
854,MS,F,16,R,T,1,1,other,other,home,father,4,no,yes,yes,no,GT3,4,3,2,4,13,10,13,0,0,1,1,1,no
855,MS,F,16,R,T,1,1,at_home,other,other,father,4,yes,no,yes,no,GT3,4,4,3,3,10,9,10,0,2,5,1,1,no
856,MS,F,15,R,T,1,1,at_home,other,home,father,2,yes,yes,yes,no,GT3,4,3,3,2,11,10,11,0,1,2,1,1,no
857,MS,F,16,R,T,1,1,at_home,other,other,mother,2,yes,yes,yes,yes,GT3,4,2,2,1,13,12,14,0,0,2,4,3,yes
858,MS,F,15,R,T,1,1,at_home,at_home,course,father,3,yes,no,yes,no,GT3,4,2,1,2,13,14,14,0,0,2,1,2,no
859,MS,F,15,R,T,2,2,other,other,other,father,1,yes,no,yes,no,LE3,4,4,3,3,14,11,12,0,2,5,2,2,yes
860,MS,M,16,R,T,1,1,at_home,other,other,father,2,yes,no,yes,no,GT3,3,4,4,1,11,11,11,0,6,5,3,4,yes
861,MS,F,18,U,T,1,2,other,other,course,father,1,yes,yes,yes,yes,GT3,3,4,4,2,9,8,8,1,9,5,2,3,yes
862,MS,M,15,U,T,3,1,other,services,home,mother,2,yes,no,yes,no,GT3,3,2,3,1,10,9,11,0,0,4,1,3,yes
863,MS,F,16,R,T,2,2,other,services,course,father,3,yes,yes,yes,no,GT3,5,3,4,2,14,13,14,0,1,2,1,1,no
864,MS,M,15,U,T,2,2,health,other,reputation,mother,3,yes,no,yes,no,GT3,4,3,3,1,13,12,13,0,1,4,1,2,no
865,MS,M,16,U,T,4,4,other,teacher,course,father,1,yes,no,yes,yes,GT3,4,3,1,2,13,12,13,0,0,3,1,1,no
866,MS,F,15,R,T,3,3,services,other,reputation,mother,1,yes,yes,yes,yes,GT3,4,5,4,2,13,12,12,0,4,1,1,1,no
867,MS,F,16,R,T,2,2,at_home,other,course,mother,2,no,no,yes,no,GT3,4,4,4,2,12,11,12,1,2,5,2,3,yes
868,MS,F,16,R,T,2,2,other,other,home,father,3,yes,no,yes,yes,LE3,4,3,2,1,14,14,16,0,0,4,1,1,no
869,MS,M,16,U,T,2,1,at_home,services,course,mother,2,yes,yes,yes,no,LE3,2,4,3,1,10,8,10,0,4,4,2,3,yes
870,MS,M,15,R,T,1,3,at_home,other,reputation,father,3,yes,yes,yes,no,LE3,4,2,4,1,10,11,11,0,2,3,3,5,yes
871,MS,F,15,U,T,2,2,other,services,course,mother,2,yes,no,yes,no,GT3,5,3,2,3,12,13,14,0,0,4,1,1,no
872,MS,F,16,R,T,2,1,other,other,home,mother,1,yes,yes,yes,yes,LE3,5,4,3,1,10,8,8,0,2,5,1,1,no
873,MS,M,15,U,T,3,3,services,services,course,father,2,no,yes,yes,no,GT3,4,3,3,1,12,10,11,0,11,3,2,4,yes
874,MS,F,16,R,T,1,1,at_home,other,course,father,2,yes,no,yes,no,GT3,3,4,3,2,7,7,8,3,0,1,1,1,no
875,MS,F,17,U,T,2,2,other,at_home,course,mother,1,yes,no,no,no,GT3,4,5,3,1,9,9,10,0,4,5,1,1,no
876,MS,F,19,U,T,2,3,at_home,services,course,other,1,yes,yes,no,yes,GT3,4,4,4,1,9,9,10,1,0,2,1,1,no
877,MS,F,17,R,T,2,1,at_home,other,course,mother,3,yes,no,no,yes,GT3,5,5,3,1,9,10,11,0,2,3,1,1,no
878,MS,F,15,R,T,1,1,at_home,other,course,mother,2,yes,no,no,yes,LE3,5,2,1,1,9,10,9,0,0,4,1,3,yes
879,MS,F,16,R,T,2,2,other,other,course,father,3,yes,yes,no,no,GT3,3,4,5,2,9,10,11,0,1,1,1,2,no
880,MS,F,16,U,A,2,2,other,other,home,mother,1,yes,no,no,no,LE3,4,3,4,1,7,7,8,0,6,1,1,2,no
881,MS,F,17,R,T,2,2,at_home,other,course,mother,2,yes,yes,yes,no,GT3,4,3,5,2,11,10,11,0,0,4,1,2,no
882,MS,F,16,U,T,2,2,other,services,course,father,1,no,yes,yes,no,GT3,4,4,3,1,9,10,10,1,1,3,1,4,yes
883,MS,F,18,R,A,3,2,other,other,course,other,2,no,no,no,yes,LE3,3,3,2,3,7,9,10,2,6,2,1,1,no
884,MS,F,19,U,T,1,1,at_home,services,course,mother,1,yes,no,no,yes,GT3,5,3,1,3,7,9,9,1,6,3,1,1,no
885,MS,M,18,R,T,1,1,other,other,home,mother,2,yes,yes,no,no,GT3,4,4,3,1,8,9,10,1,0,4,3,4,yes
886,MS,F,18,R,T,1,1,at_home,at_home,course,mother,2,no,yes,no,yes,GT3,3,2,3,1,9,11,10,1,4,2,1,1,no
887,MS,F,19,U,T,1,1,other,other,course,other,2,yes,yes,yes,yes,GT3,1,1,4,2,7,8,9,1,12,1,4,1,yes
888,MS,F,16,R,A,2,2,health,other,course,mother,1,no,no,yes,yes,GT3,3,3,2,2,8,10,10,0,2,3,1,1,no
889,MS,F,17,U,T,0,1,other,at_home,course,father,2,no,no,yes,no,GT3,2,4,4,1,9,9,10,0,5,5,3,5,yes
890,MS,F,16,R,T,1,2,at_home,other,course,mother,1,yes,yes,no,no,LE3,4,4,5,2,8,9,9,0,0,3,1,3,yes
891,MS,F,16,U,T,3,3,other,other,reputation,mother,1,yes,yes,no,yes,GT3,4,5,4,1,14,13,13,0,0,4,1,1,no
892,MS,F,16,R,T,1,1,services,services,home,mother,1,yes,yes,yes,yes,LE3,4,4,4,1,14,14,14,0,2,4,2,2,yes
893,MS,M,17,U,T,3,3,services,at_home,course,mother,2,yes,no,yes,no,GT3,5,4,5,4,10,11,10,1,0,5,3,4,yes
894,MS,F,16,U,T,2,1,other,services,course,mother,1,yes,yes,yes,no,GT3,5,3,3,2,14,13,14,0,0,1,1,1,no
895,MS,F,16,U,T,2,2,services,other,course,mother,1,yes,no,yes,yes,GT3,4,2,5,1,17,16,16,0,0,5,1,2,no
896,MS,M,17,U,T,1,2,other,other,course,father,1,yes,yes,no,yes,GT3,5,3,5,1,6,7,7,1,12,1,5,5,yes
897,MS,M,16,U,T,4,3,other,other,course,father,1,yes,yes,yes,no,LE3,4,2,5,1,14,12,13,0,8,5,1,5,yes
898,MS,M,17,R,T,2,2,services,services,other,mother,3,yes,no,yes,no,LE3,1,3,5,4,10,8,9,1,2,3,3,5,yes
899,MS,F,16,U,T,1,1,other,other,course,other,1,yes,yes,yes,no,GT3,2,2,1,4,14,14,14,0,0,5,1,1,no
900,MS,F,19,U,T,2,2,other,other,home,mother,1,yes,yes,yes,yes,LE3,5,4,5,3,12,13,13,0,0,1,1,1,no
901,MS,F,17,R,T,1,1,at_home,other,reputation,mother,2,no,yes,yes,yes,GT3,4,4,5,1,11,11,11,0,0,5,1,2,no
902,MS,F,20,U,T,3,3,at_home,services,other,mother,2,yes,yes,yes,yes,GT3,3,3,4,2,11,9,10,1,8,3,2,4,yes
903,MS,F,17,U,T,1,1,other,services,course,father,1,yes,no,yes,yes,LE3,4,3,3,3,11,11,10,0,0,3,1,1,no
904,MS,M,17,R,T,2,2,other,other,course,mother,3,no,yes,yes,no,GT3,4,4,5,1,10,9,9,1,0,5,1,2,no
905,MS,F,16,R,T,1,1,at_home,other,course,father,3,yes,no,yes,no,LE3,5,3,2,2,16,17,18,0,0,1,1,1,no
906,MS,F,17,R,T,2,2,other,other,reputation,mother,2,yes,no,yes,no,GT3,5,3,2,2,15,17,17,0,0,1,1,1,no
907,MS,F,17,U,A,1,0,other,other,other,mother,2,yes,yes,yes,yes,GT3,4,4,5,2,11,9,10,0,1,4,1,1,no
908,MS,F,18,R,T,1,1,at_home,other,other,mother,1,yes,yes,yes,yes,GT3,4,3,2,2,7,7,7,1,9,5,1,1,no
909,MS,F,16,U,T,3,1,other,other,course,mother,1,yes,yes,yes,no,GT3,3,1,3,1,8,6,8,0,0,1,1,3,yes
910,MS,F,16,U,T,3,2,services,at_home,course,mother,1,yes,yes,yes,no,GT3,3,1,3,1,7,6,7,0,2,3,1,4,yes
911,MS,F,18,U,T,1,1,other,at_home,reputation,mother,2,yes,no,yes,no,LE3,2,3,5,2,9,8,10,0,8,3,1,4,yes
912,MS,F,16,R,T,4,4,health,teacher,reputation,father,1,no,yes,yes,yes,GT3,4,3,3,2,14,16,16,0,0,2,2,3,yes
913,MS,F,16,R,T,1,2,other,other,reputation,mother,2,yes,yes,yes,no,LE3,5,4,5,1,14,14,15,0,0,2,1,4,yes
914,MS,F,18,U,A,2,4,other,services,reputation,father,1,yes,yes,yes,no,GT3,2,3,2,2,8,5,8,1,8,1,1,3,yes
915,MS,M,16,R,T,2,1,other,services,reputation,mother,2,yes,yes,yes,no,GT3,5,2,1,2,8,7,0,0,0,2,1,1,no
916,MS,F,16,U,T,1,1,at_home,other,other,mother,3,yes,yes,yes,no,LE3,4,3,2,2,6,8,8,0,6,5,1,3,yes
917,MS,F,16,R,T,2,3,at_home,services,other,mother,2,yes,yes,yes,no,GT3,3,3,3,2,8,10,10,0,0,2,1,1,no
918,MS,F,16,U,T,4,4,health,health,course,mother,1,yes,yes,yes,yes,GT3,4,3,4,2,8,8,8,0,4,3,1,2,no
919,MS,M,18,U,T,4,4,at_home,health,home,mother,1,yes,yes,no,yes,LE3,5,5,5,4,5,6,6,0,2,5,5,5,yes
920,MS,F,16,R,T,3,4,at_home,other,other,mother,3,no,no,yes,no,LE3,4,2,1,2,7,9,8,0,2,2,1,1,no
921,MS,M,17,U,T,4,4,other,services,home,mother,1,yes,yes,yes,no,LE3,4,4,3,3,15,14,16,0,0,5,1,2,no
922,MS,F,17,R,T,4,1,other,other,other,mother,1,yes,yes,yes,yes,GT3,4,2,3,1,13,14,14,0,1,5,1,2,no
923,MS,M,16,U,T,2,2,services,services,other,mother,4,yes,no,yes,no,LE3,5,1,3,3,10,9,10,0,0,3,2,2,yes
924,MS,F,17,R,T,2,2,at_home,other,other,mother,1,yes,yes,yes,no,GT3,5,1,3,1,9,9,9,0,5,5,1,2,no
925,MS,F,16,U,T,4,4,services,services,other,father,2,yes,no,yes,no,LE3,5,1,3,1,11,11,11,0,1,5,1,2,no
926,MS,M,17,U,T,3,3,services,services,home,mother,1,yes,yes,yes,no,GT3,4,1,4,1,7,10,9,0,8,3,5,5,yes
927,MS,M,17,U,T,1,1,at_home,services,other,mother,3,yes,yes,yes,yes,GT3,5,1,3,2,10,10,10,0,0,1,3,3,yes
928,MS,M,16,U,T,2,1,health,services,other,mother,2,no,yes,yes,yes,GT3,4,2,2,2,9,7,8,0,2,5,1,4,yes
929,MS,F,16,U,T,2,1,other,services,other,mother,1,yes,yes,yes,yes,LE3,3,2,2,2,14,15,16,0,0,3,1,1,no
930,MS,M,16,U,T,4,4,teacher,health,other,father,1,yes,yes,yes,no,LE3,4,1,2,1,11,12,12,0,0,5,2,5,yes
931,MS,M,15,R,T,1,2,other,services,course,mother,3,yes,no,yes,no,GT3,5,5,5,2,9,11,10,0,11,5,1,3,yes
932,MS,M,15,U,A,2,2,other,other,reputation,mother,3,yes,no,yes,no,LE3,5,4,5,4,13,14,14,0,8,5,2,3,yes
933,MS,M,15,U,A,2,1,services,services,course,mother,1,yes,yes,yes,no,LE3,4,3,3,1,12,13,12,0,11,5,1,2,no
934,MS,F,16,R,T,2,2,other,other,course,mother,1,no,no,yes,yes,LE3,4,3,3,3,11,11,11,0,2,5,2,2,yes
935,MS,F,16,U,T,4,1,other,other,home,mother,2,yes,yes,yes,no,LE3,1,2,4,2,9,10,10,0,8,1,2,2,yes
936,MS,F,17,U,T,3,2,at_home,other,home,mother,2,yes,no,yes,yes,GT3,4,3,3,1,9,11,11,0,5,1,2,2,yes
937,MS,F,17,R,T,2,2,other,other,other,mother,2,yes,no,yes,no,GT3,5,1,3,2,11,9,11,0,0,5,1,1,no
938,MS,F,16,U,T,4,4,teacher,services,course,mother,2,yes,yes,yes,yes,GT3,5,3,5,3,10,11,12,0,1,5,1,4,yes
939,MS,M,17,R,T,4,4,health,other,course,father,3,yes,yes,yes,yes,GT3,3,3,3,1,9,9,8,3,2,5,1,3,yes
940,MS,M,17,R,T,1,3,other,other,course,father,2,yes,no,yes,yes,LE3,5,1,2,1,12,11,12,0,2,5,3,3,yes
941,MS,M,17,U,T,3,4,services,other,other,mother,1,no,yes,yes,yes,GT3,5,4,4,2,8,9,8,1,8,5,3,4,yes
942,MS,F,17,U,T,4,4,health,health,course,father,1,yes,yes,yes,no,GT3,5,2,5,2,13,15,16,0,0,5,1,1,no
943,MS,M,16,R,T,4,1,other,at_home,other,father,1,yes,yes,yes,no,LE3,4,1,2,1,10,11,11,0,0,2,2,1,no
944,MS,F,17,U,A,1,1,at_home,at_home,other,mother,1,yes,yes,yes,yes,GT3,4,5,5,2,11,10,11,0,2,3,1,2,no
945,MS,F,17,R,T,4,2,other,other,course,mother,2,no,yes,yes,no,GT3,4,3,3,2,17,18,18,0,0,5,2,3,yes
946,MS,M,16,U,A,2,2,other,services,course,father,2,no,yes,yes,yes,LE3,4,1,2,2,12,13,13,0,0,5,2,2,yes
947,MS,M,17,U,T,3,2,other,other,other,father,2,yes,yes,yes,no,GT3,4,1,2,2,13,14,13,0,0,1,2,2,yes
948,MS,M,19,U,T,1,1,other,other,other,mother,1,yes,yes,no,no,GT3,4,4,3,2,9,9,10,2,2,4,3,4,yes
949,MS,M,17,U,A,1,0,other,other,home,mother,1,yes,no,yes,yes,LE3,4,1,2,1,11,11,12,0,4,5,1,1,no
950,MS,F,17,R,T,1,1,at_home,at_home,course,father,2,yes,yes,no,yes,GT3,3,5,5,1,10,11,10,0,3,4,2,2,yes
951,MS,F,16,R,T,1,2,other,other,home,father,1,no,yes,yes,yes,GT3,4,3,4,3,13,14,13,0,5,3,1,1,no
952,MS,M,16,R,T,1,2,other,at_home,course,mother,1,yes,no,yes,no,LE3,4,4,4,1,9,10,11,0,4,5,2,4,yes
953,MS,F,17,R,T,3,1,other,other,course,mother,2,no,yes,yes,yes,GT3,5,4,4,2,7,9,10,3,2,5,1,1,no
954,MS,M,17,R,T,2,2,other,other,course,mother,2,yes,no,no,yes,GT3,5,5,5,1,8,13,10,0,0,5,3,5,yes
955,MS,M,18,R,T,1,0,at_home,at_home,course,other,3,yes,no,yes,no,GT3,4,3,2,1,12,12,13,1,0,4,1,1,no
956,MS,M,17,R,T,1,1,other,services,course,mother,2,no,yes,yes,yes,GT3,4,5,5,1,10,9,10,0,0,2,1,3,yes
957,MS,M,18,U,T,1,1,at_home,at_home,course,mother,2,yes,no,yes,no,LE3,4,3,3,2,10,9,10,0,6,5,1,4,yes
958,MS,F,16,R,T,2,2,other,services,course,father,1,yes,no,yes,yes,LE3,5,4,3,2,11,13,12,0,0,1,1,1,no
959,MS,M,17,U,T,2,2,other,other,course,mother,1,yes,no,yes,yes,GT3,1,2,1,1,7,0,0,1,0,5,2,3,yes
960,MS,M,16,R,T,3,2,services,other,course,father,2,yes,yes,yes,no,GT3,4,5,5,1,11,9,10,0,2,5,2,3,yes
961,MS,M,16,R,T,1,1,at_home,other,course,mother,2,yes,yes,yes,no,LE3,4,5,5,1,10,10,9,0,0,5,2,4,yes
962,MS,M,18,R,T,1,1,services,other,course,other,2,yes,yes,no,yes,GT3,5,3,3,1,9,7,9,1,2,5,2,3,yes
963,MS,M,18,R,T,3,2,services,other,course,mother,1,yes,yes,no,no,GT3,2,3,1,1,4,0,0,1,0,5,2,2,yes
964,MS,M,19,U,T,3,2,at_home,services,course,mother,2,yes,no,yes,no,GT3,3,2,1,1,6,11,9,3,4,3,1,1,no
965,MS,M,18,U,T,3,3,at_home,at_home,course,mother,1,yes,yes,no,no,GT3,4,4,5,2,4,8,8,2,9,3,1,3,yes
966,MS,M,16,R,T,2,2,services,services,course,mother,2,yes,yes,yes,yes,GT3,5,4,3,1,7,8,8,0,6,4,2,4,yes
967,MS,M,19,U,T,2,1,at_home,other,course,other,2,no,yes,no,yes,GT3,4,4,3,1,8,9,9,3,4,5,1,3,yes
968,MS,F,16,U,A,3,2,services,at_home,course,mother,2,yes,no,yes,yes,GT3,2,5,5,2,5,5,7,2,8,1,1,1,no
969,MS,F,17,U,T,1,1,other,at_home,course,mother,1,yes,no,yes,no,GT3,4,3,2,1,7,9,10,0,9,5,1,2,no
970,MS,M,20,R,T,1,1,other,other,course,other,2,yes,yes,no,yes,GT3,4,4,3,1,8,11,10,1,12,4,2,4,yes
971,MS,F,18,R,A,4,3,services,services,course,mother,1,yes,yes,yes,no,GT3,5,4,4,1,10,11,10,0,8,2,3,4,yes
972,MS,M,18,R,T,3,2,other,other,course,mother,2,no,yes,yes,no,GT3,2,5,5,1,9,10,11,0,8,5,5,5,yes
973,MS,M,19,R,T,1,1,other,services,home,other,3,yes,yes,yes,no,GT3,5,4,4,2,10,9,11,1,8,2,3,3,yes
974,MS,M,17,U,T,3,3,health,other,course,mother,2,yes,yes,yes,no,GT3,4,5,4,2,8,9,10,1,4,3,2,3,yes
975,MS,M,18,U,T,1,3,at_home,services,course,mother,1,yes,yes,no,yes,LE3,4,3,3,1,9,10,9,0,0,3,2,3,yes
976,MS,M,19,R,T,1,1,other,other,home,other,3,yes,yes,yes,no,GT3,4,4,4,1,8,9,10,1,4,5,3,3,yes
977,MS,F,18,U,A,1,2,at_home,other,course,mother,2,yes,no,yes,no,GT3,4,3,3,2,6,8,8,2,2,5,1,1,no
978,MS,F,19,U,A,1,1,at_home,other,course,mother,1,yes,no,no,no,LE3,1,4,4,1,6,8,7,0,0,5,1,1,no
979,MS,F,18,R,T,2,2,other,other,other,mother,2,yes,yes,no,yes,GT3,5,5,5,1,8,6,0,1,0,3,1,1,no
980,MS,F,17,R,T,0,0,at_home,other,course,mother,2,yes,yes,yes,no,GT3,4,4,3,1,10,11,11,0,0,5,1,1,no
981,MS,F,17,R,A,3,1,other,at_home,course,other,2,yes,no,no,no,LE3,4,2,3,3,8,7,8,0,5,3,2,2,yes
982,MS,F,17,U,T,4,2,teacher,services,home,mother,1,yes,yes,yes,no,GT3,5,5,5,2,8,8,0,0,0,5,1,3,yes
